    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  28.50  39.00  50.95  59.00  71.24  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  28.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.53  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  30.00  41.00  51.00  63.00  73.00  82.50  97.00 107.50  
   16.88  29.00  39.00  50.00  61.00  73.00  82.50  97.00 107.50  
   16.88  28.50  39.00  50.00  61.00  72.00  85.00  97.00 107.50  
   16.88  28.50  39.00  50.00  62.00  72.00  82.50  97.00 107.50  
   16.88  30.00  41.00  50.00  62.00  71.00  82.50  97.00 112.00  
   16.88  29.00  41.00  52.00  62.00  70.00  82.50  97.00 107.50  
   16.88  29.00  40.00  52.00  62.00  73.00  82.50  99.00 108.50  
   16.88  29.00  41.00  50.00  60.00  72.00  82.50  95.00 108.00  
   17.00  29.00  40.00  51.00  61.00  70.00  84.00  97.00 112.00  
   15.00  28.00  39.00  50.00  59.00  73.00  82.50  95.00 107.50  
   18.21  29.28  42.76  53.51  61.84  73.13  82.50  97.00 107.40  
   19.74  28.23  41.13  50.00  61.45  70.00  82.50  97.00 107.50  
   19.22  34.00  43.00  52.34  64.00  74.00  84.00  94.00 108.50  
   19.00  28.00  39.00  49.00  59.00  70.00  82.50  97.00 110.00  
   18.86  30.15  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   18.00  29.00  41.00  50.00  60.00  70.00  82.50  96.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   18.12  29.17  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  29.00  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  60.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  51.00  60.00  72.00  82.50  99.00 107.50  
   16.88  30.21  39.00  50.00  62.18  74.12  82.50  97.00 112.06  
   16.88  32.12  42.36  50.00  61.97  70.00  82.50  97.00 109.29  
   16.88  31.00  39.00  52.00  62.00  70.00  82.50  97.00 110.00  
   19.25  30.67  39.00  50.00  61.39  70.00  82.50  97.00 107.50  
   20.00  30.00  42.00  53.00  63.00  73.00  82.50  97.00 107.50  
   16.88  27.50  39.00  52.34  60.51  71.02  80.78  94.00 104.29  
   16.88  27.50  39.00  46.54  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   18.00  30.00  40.00  52.00  61.00  72.00  84.00  97.00 110.00  
   16.88  29.00  39.00  50.00  59.00  70.00  82.50  97.00 113.14  
   15.85  30.85  39.00  50.00  60.98  70.00  82.50  97.00 110.14  
   17.00  30.00  40.00  50.00  60.00  72.00  82.50  95.00 108.00  
   18.00  29.00  41.83  51.00  61.00  72.66  82.50  97.00 107.50  
   19.91  31.55  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   22.00  33.00  45.00  54.00  64.00  76.00  87.00  99.00 115.00  
   22.00  33.00  44.00  55.00  63.00  76.00  87.00 100.00 112.00  
   16.88  27.50  39.00  52.00  61.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
